audio_path,label
/data/xuanru/VCTK/VCTK_16k/p277/p277_214.wav,You should always be able to get out in some direction.
/data/xuanru/VCTK/VCTK_16k/p277/p277_096.wav,They lived for their children.
/data/xuanru/VCTK/VCTK_16k/p277/p277_242.wav,I can't get a job.
/data/xuanru/VCTK/VCTK_16k/p277/p277_178.wav,"Sir Jeremy, from Glasgow, said they had been delighted."
/data/xuanru/VCTK/VCTK_16k/p277/p277_020.wav,Many complicated ideas about the rainbow have been formed.
/data/xuanru/VCTK/VCTK_16k/p277/p277_074.wav,But I've won both ways.
/data/xuanru/VCTK/VCTK_16k/p277/p277_371.wav,I am a wealthy person.
/data/xuanru/VCTK/VCTK_16k/p277/p277_034.wav,We must provide a long-term solution to tackle this attitude.
/data/xuanru/VCTK/VCTK_16k/p277/p277_213.wav,At the top of the structure will remain the post of headteacher.
/data/xuanru/VCTK/VCTK_16k/p277/p277_235.wav,Our policy is clear.
/data/xuanru/VCTK/VCTK_16k/p277/p277_160.wav,My Dad is a hero.
/data/xuanru/VCTK/VCTK_16k/p277/p277_181.wav,I saw military vehicles in the distance.
/data/xuanru/VCTK/VCTK_16k/p277/p277_123.wav,That was the lesson to be learned from the European Championships.
/data/xuanru/VCTK/VCTK_16k/p277/p277_453.wav,Stewart was the life and soul of the party.
/data/xuanru/VCTK/VCTK_16k/p277/p277_019.wav,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."
/data/xuanru/VCTK/VCTK_16k/p277/p277_064.wav,That's the truth.
/data/xuanru/VCTK/VCTK_16k/p277/p277_421.wav,We just got a phone call on Saturday night.
/data/xuanru/VCTK/VCTK_16k/p277/p277_237.wav,The project has already secured the support of Sir Sean Connery.
/data/xuanru/VCTK/VCTK_16k/p277/p277_098.wav,Today I couldn't run on it.
/data/xuanru/VCTK/VCTK_16k/p277/p277_450.wav,It was a total disaster.
/data/xuanru/VCTK/VCTK_16k/p277/p277_161.wav,He can do no wrong.
/data/xuanru/VCTK/VCTK_16k/p277/p277_328.wav,I've got no secret.
/data/xuanru/VCTK/VCTK_16k/p277/p277_306.wav,You may have a short memory.
/data/xuanru/VCTK/VCTK_16k/p277/p277_408.wav,He has written to the minister after meetings on the island.
/data/xuanru/VCTK/VCTK_16k/p277/p277_389.wav,The charity also has a project in Moscow in Russia.
/data/xuanru/VCTK/VCTK_16k/p277/p277_215.wav,It's not before time.
/data/xuanru/VCTK/VCTK_16k/p277/p277_291.wav,I was brought up in a mining background.
/data/xuanru/VCTK/VCTK_16k/p277/p277_278.wav,It was a virus.
/data/xuanru/VCTK/VCTK_16k/p277/p277_119.wav,"Naturally, it was not difficult to find support for these proposals."
/data/xuanru/VCTK/VCTK_16k/p277/p277_241.wav,The concerns are the same.
/data/xuanru/VCTK/VCTK_16k/p277/p277_129.wav,She really suffered for her art.
/data/xuanru/VCTK/VCTK_16k/p277/p277_337.wav,That has been lost.
/data/xuanru/VCTK/VCTK_16k/p277/p277_355.wav,He could make it.
/data/xuanru/VCTK/VCTK_16k/p277/p277_121.wav,The mood is upbeat.
/data/xuanru/VCTK/VCTK_16k/p277/p277_208.wav,"However, Dundee deserved to win this game."
/data/xuanru/VCTK/VCTK_16k/p277/p277_050.wav,This represents a tough game for us.
/data/xuanru/VCTK/VCTK_16k/p277/p277_136.wav,The judges will give a ruling next Wednesday.
/data/xuanru/VCTK/VCTK_16k/p277/p277_353.wav,There was a substantial explosion.
/data/xuanru/VCTK/VCTK_16k/p277/p277_165.wav,I've put my own money into this project.
/data/xuanru/VCTK/VCTK_16k/p277/p277_297.wav,Violence and threatening behaviour has no place in a school.
/data/xuanru/VCTK/VCTK_16k/p277/p277_268.wav,The record companies have gone through the floor.
/data/xuanru/VCTK/VCTK_16k/p277/p277_267.wav,It was very fast.
/data/xuanru/VCTK/VCTK_16k/p277/p277_417.wav,I wanted to help the poor people in Edinburgh.
/data/xuanru/VCTK/VCTK_16k/p277/p277_422.wav,Eriksson would have approved.
/data/xuanru/VCTK/VCTK_16k/p277/p277_327.wav,Two people were interviewed.
/data/xuanru/VCTK/VCTK_16k/p277/p277_384.wav,"One day, he threw the baby against a wall."
/data/xuanru/VCTK/VCTK_16k/p277/p277_294.wav,One was a lawyer.
/data/xuanru/VCTK/VCTK_16k/p277/p277_359.wav,"Now, though, he has an incentive."
/data/xuanru/VCTK/VCTK_16k/p277/p277_368.wav,He was the architect.
/data/xuanru/VCTK/VCTK_16k/p277/p277_172.wav,Does that put pressure on us?
/data/xuanru/VCTK/VCTK_16k/p277/p277_376.wav,You can cope with it.
/data/xuanru/VCTK/VCTK_16k/p277/p277_358.wav,It's now down in black and white.
/data/xuanru/VCTK/VCTK_16k/p277/p277_436.wav,They were not even allowed to see them.
/data/xuanru/VCTK/VCTK_16k/p277/p277_047.wav,It is great to have this beautiful new site in wonderful countryside.
/data/xuanru/VCTK/VCTK_16k/p277/p277_090.wav,"Otherwise, it will cost a lot of money."
/data/xuanru/VCTK/VCTK_16k/p277/p277_095.wav,Florida is the pivotal state in the nation.
/data/xuanru/VCTK/VCTK_16k/p277/p277_398.wav,The jury is expected to return a verdict in the case today.
/data/xuanru/VCTK/VCTK_16k/p277/p277_298.wav,The plot is minimal.
/data/xuanru/VCTK/VCTK_16k/p277/p277_295.wav,The most important thing is to get a programme for government.
/data/xuanru/VCTK/VCTK_16k/p277/p277_162.wav,"Well, he should know."
/data/xuanru/VCTK/VCTK_16k/p277/p277_442.wav,I hate the word.
/data/xuanru/VCTK/VCTK_16k/p277/p277_092.wav,"By then, he was walking on water."
/data/xuanru/VCTK/VCTK_16k/p277/p277_261.wav,The system can work.
/data/xuanru/VCTK/VCTK_16k/p277/p277_393.wav,The compromise is entirely on the arrival at that position.
/data/xuanru/VCTK/VCTK_16k/p277/p277_356.wav,Four policemen were wounded.
/data/xuanru/VCTK/VCTK_16k/p277/p277_155.wav,"Crucially, though, United were still alive."
/data/xuanru/VCTK/VCTK_16k/p277/p277_206.wav,In each case they were a goal down.
/data/xuanru/VCTK/VCTK_16k/p277/p277_312.wav,It will work.
/data/xuanru/VCTK/VCTK_16k/p277/p277_400.wav,"But, in fact, the reverse is true."
/data/xuanru/VCTK/VCTK_16k/p277/p277_378.wav,"That's the name of the game, though."
/data/xuanru/VCTK/VCTK_16k/p277/p277_370.wav,I've never seen a game like it.
/data/xuanru/VCTK/VCTK_16k/p277/p277_158.wav,We are on a four-year mission.
/data/xuanru/VCTK/VCTK_16k/p277/p277_303.wav,He is also keen to win the European order of merit.
/data/xuanru/VCTK/VCTK_16k/p277/p277_460.wav,I'd love to be like Peter.
/data/xuanru/VCTK/VCTK_16k/p277/p277_142.wav,We want to keep the pound.
/data/xuanru/VCTK/VCTK_16k/p277/p277_097.wav,Downing Street will make the second appointment in the Scotland Office today.
/data/xuanru/VCTK/VCTK_16k/p277/p277_156.wav,The departure of Mr Johnston was reported by The Herald yesterday.
/data/xuanru/VCTK/VCTK_16k/p277/p277_375.wav,Something is wrong.
/data/xuanru/VCTK/VCTK_16k/p277/p277_137.wav,Police could not say if the two incidents were connected.
/data/xuanru/VCTK/VCTK_16k/p277/p277_414.wav,But we finished the show.
/data/xuanru/VCTK/VCTK_16k/p277/p277_202.wav,The proposals are to be debated on Monday by city councillors.
/data/xuanru/VCTK/VCTK_16k/p277/p277_126.wav,There were no grounds for his action.
/data/xuanru/VCTK/VCTK_16k/p277/p277_314.wav,It's too horrible to think.
/data/xuanru/VCTK/VCTK_16k/p277/p277_340.wav,She said they would appeal.
/data/xuanru/VCTK/VCTK_16k/p277/p277_049.wav,"Charlie Gordon, leader of the council, dismissed the suggestion."
/data/xuanru/VCTK/VCTK_16k/p277/p277_044.wav,I did not see any reason to change the captain.
/data/xuanru/VCTK/VCTK_16k/p277/p277_354.wav,"Not so, it seems."
/data/xuanru/VCTK/VCTK_16k/p277/p277_025.wav,People come into the Borders for the beauty of the background.
/data/xuanru/VCTK/VCTK_16k/p277/p277_361.wav,They have not done so this season so far.
/data/xuanru/VCTK/VCTK_16k/p277/p277_184.wav,Any change would be subject to the Scottish Parliament's approval.
/data/xuanru/VCTK/VCTK_16k/p277/p277_348.wav,To do so he reckons that a good opening result is essential.
/data/xuanru/VCTK/VCTK_16k/p277/p277_070.wav,They are real.
/data/xuanru/VCTK/VCTK_16k/p277/p277_329.wav,The package was expected to be launched within the next three months.
/data/xuanru/VCTK/VCTK_16k/p277/p277_224.wav,Half of young people had had contact with the police.
/data/xuanru/VCTK/VCTK_16k/p277/p277_150.wav,Labour's Scottish general secretary Alex Rowley was delighted yesterday.
/data/xuanru/VCTK/VCTK_16k/p277/p277_387.wav,I was in the train station overnight.
/data/xuanru/VCTK/VCTK_16k/p277/p277_457.wav,It is a vicious circle.
/data/xuanru/VCTK/VCTK_16k/p277/p277_072.wav,That was a gold medal for certain.
/data/xuanru/VCTK/VCTK_16k/p277/p277_346.wav,"As, indeed, they would be."
/data/xuanru/VCTK/VCTK_16k/p277/p277_367.wav,It was a funny game.
/data/xuanru/VCTK/VCTK_16k/p277/p277_357.wav,"We have to create a climate of trust, which is not easy."
/data/xuanru/VCTK/VCTK_16k/p277/p277_153.wav,But he stressed that the partnership is not a construction company.
/data/xuanru/VCTK/VCTK_16k/p277/p277_116.wav,Health Secretary Frank Dobson made the surprise announcement in the Commons yesterday.
/data/xuanru/VCTK/VCTK_16k/p277/p277_052.wav,They said she was stable.
/data/xuanru/VCTK/VCTK_16k/p277/p277_076.wav,Sounds like The Sixth Sense?
/data/xuanru/VCTK/VCTK_16k/p277/p277_170.wav,"Again, we were lucky."
/data/xuanru/VCTK/VCTK_16k/p277/p277_426.wav,The MoD has denied any cover-up.
/data/xuanru/VCTK/VCTK_16k/p277/p277_128.wav,I'm so angry.
/data/xuanru/VCTK/VCTK_16k/p277/p277_036.wav,Was it worth it?
/data/xuanru/VCTK/VCTK_16k/p277/p277_062.wav,There was no safety net.
/data/xuanru/VCTK/VCTK_16k/p277/p277_198.wav,They make a selective perception process.
/data/xuanru/VCTK/VCTK_16k/p277/p277_091.wav,Someone who cares
/data/xuanru/VCTK/VCTK_16k/p277/p277_211.wav,"Naturally enough, the letter in question was an E."
/data/xuanru/VCTK/VCTK_16k/p277/p277_326.wav,These days are long gone.
/data/xuanru/VCTK/VCTK_16k/p277/p277_008.wav,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."
/data/xuanru/VCTK/VCTK_16k/p277/p277_131.wav,The task force continues to be in discussion with both companies.
/data/xuanru/VCTK/VCTK_16k/p277/p277_365.wav,"By that time, however, it was already too late."
/data/xuanru/VCTK/VCTK_16k/p277/p277_293.wav,"It would still have been a good film, but very different."
/data/xuanru/VCTK/VCTK_16k/p277/p277_022.wav,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.
/data/xuanru/VCTK/VCTK_16k/p277/p277_011.wav,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."
/data/xuanru/VCTK/VCTK_16k/p277/p277_073.wav,He was popular.
/data/xuanru/VCTK/VCTK_16k/p277/p277_016.wav,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky.
/data/xuanru/VCTK/VCTK_16k/p277/p277_133.wav,The BBC was a disgrace.
/data/xuanru/VCTK/VCTK_16k/p277/p277_300.wav,"However, he is a coach, and he remains a coach at heart."
/data/xuanru/VCTK/VCTK_16k/p277/p277_263.wav,We're in shock.
/data/xuanru/VCTK/VCTK_16k/p277/p277_061.wav,Next league matches Celtic.
/data/xuanru/VCTK/VCTK_16k/p277/p277_167.wav,It is not like us.
/data/xuanru/VCTK/VCTK_16k/p277/p277_004.wav,We also need a small plastic snake and a big toy frog for the kids.
/data/xuanru/VCTK/VCTK_16k/p277/p277_066.wav,We need the chief medical officer to clarify the matter.
/data/xuanru/VCTK/VCTK_16k/p277/p277_341.wav,A spokeswoman for Edinburgh City Council confirmed its support for the company.
/data/xuanru/VCTK/VCTK_16k/p277/p277_307.wav,It will decide today whether he should be struck off the register.
/data/xuanru/VCTK/VCTK_16k/p277/p277_168.wav,We've all had the shots.
/data/xuanru/VCTK/VCTK_16k/p277/p277_313.wav,I came into this world with nothing.
/data/xuanru/VCTK/VCTK_16k/p277/p277_143.wav,"Suddenly, the Fir Park side were in disarray."
/data/xuanru/VCTK/VCTK_16k/p277/p277_035.wav,"Then, suddenly, they weren't."
/data/xuanru/VCTK/VCTK_16k/p277/p277_285.wav,The songs are just so good.
/data/xuanru/VCTK/VCTK_16k/p277/p277_130.wav,It's the traumatic event in the childhood of the nation.
/data/xuanru/VCTK/VCTK_16k/p277/p277_012.wav,Throughout the centuries people have explained the rainbow in various ways.
/data/xuanru/VCTK/VCTK_16k/p277/p277_077.wav,Strathclyde police have appealed for witnesses.
/data/xuanru/VCTK/VCTK_16k/p277/p277_251.wav,Souter will be back.
/data/xuanru/VCTK/VCTK_16k/p277/p277_051.wav,It is bizarre.
/data/xuanru/VCTK/VCTK_16k/p277/p277_256.wav,This is a question of Islam.
/data/xuanru/VCTK/VCTK_16k/p277/p277_234.wav,It is hard won.
/data/xuanru/VCTK/VCTK_16k/p277/p277_069.wav,George Robertson described the plan as an outrageous and disgraceful decision.
/data/xuanru/VCTK/VCTK_16k/p277/p277_437.wav,That brought a wonderful marriage of bass and soprano.
/data/xuanru/VCTK/VCTK_16k/p277/p277_308.wav,My body is clearly capable.
/data/xuanru/VCTK/VCTK_16k/p277/p277_117.wav,"While they went on holiday, we got the contract."
/data/xuanru/VCTK/VCTK_16k/p277/p277_180.wav,They need to look after themselves.
/data/xuanru/VCTK/VCTK_16k/p277/p277_189.wav,It's a fact.
/data/xuanru/VCTK/VCTK_16k/p277/p277_350.wav,"Six of the asylum seekers left the offices, it was reported."
/data/xuanru/VCTK/VCTK_16k/p277/p277_273.wav,He looked very sharp.
/data/xuanru/VCTK/VCTK_16k/p277/p277_444.wav,I was lost.
/data/xuanru/VCTK/VCTK_16k/p277/p277_232.wav,"In fact, it is deeply unpleasant."
/data/xuanru/VCTK/VCTK_16k/p277/p277_409.wav,But I felt it was important to introduce the element of tradition.
/data/xuanru/VCTK/VCTK_16k/p277/p277_040.wav,They're just different.
/data/xuanru/VCTK/VCTK_16k/p277/p277_039.wav,"We have to pull together, or we will hang apart."
/data/xuanru/VCTK/VCTK_16k/p277/p277_108.wav,"Previously, they were raised in the European Court of Human Rights."
/data/xuanru/VCTK/VCTK_16k/p277/p277_055.wav,He is too weak to move.
/data/xuanru/VCTK/VCTK_16k/p277/p277_401.wav,What was the difference between them?
/data/xuanru/VCTK/VCTK_16k/p277/p277_163.wav,It is so unfair.
/data/xuanru/VCTK/VCTK_16k/p277/p277_402.wav,Emotions were complex.
/data/xuanru/VCTK/VCTK_16k/p277/p277_395.wav,It was a breathtaking moment.
/data/xuanru/VCTK/VCTK_16k/p277/p277_407.wav,"However, the players should have a voice in these matters."
/data/xuanru/VCTK/VCTK_16k/p277/p277_183.wav,Our team is just so young.
/data/xuanru/VCTK/VCTK_16k/p277/p277_333.wav,A formal announcement is expected this morning at a news conference.
/data/xuanru/VCTK/VCTK_16k/p277/p277_151.wav,So I got a blood test.
/data/xuanru/VCTK/VCTK_16k/p277/p277_352.wav,"Obviously, we were pretty close in a couple of games."
/data/xuanru/VCTK/VCTK_16k/p277/p277_068.wav,The rate of growth in road traffic is already beginning to slow.
/data/xuanru/VCTK/VCTK_16k/p277/p277_458.wav,Scottish public finances emerge from this review enhanced.
/data/xuanru/VCTK/VCTK_16k/p277/p277_127.wav,I can't even get into the A team.
/data/xuanru/VCTK/VCTK_16k/p277/p277_386.wav,"On the contrary, it was actually very funny."
/data/xuanru/VCTK/VCTK_16k/p277/p277_009.wav,"There is , according to legend, a boiling pot of gold at one end."
/data/xuanru/VCTK/VCTK_16k/p277/p277_110.wav,You should be.
/data/xuanru/VCTK/VCTK_16k/p277/p277_441.wav,The shift in public perception about the disease is amazing.
/data/xuanru/VCTK/VCTK_16k/p277/p277_454.wav,Scotland has a dismal record of teenage pregnancy rates.
/data/xuanru/VCTK/VCTK_16k/p277/p277_360.wav,Anything is possible in football and we can beat Celtic again.
/data/xuanru/VCTK/VCTK_16k/p277/p277_446.wav,They have to come up with a solution.
/data/xuanru/VCTK/VCTK_16k/p277/p277_431.wav,We are all equal.
/data/xuanru/VCTK/VCTK_16k/p277/p277_114.wav,She reflects a bit.
/data/xuanru/VCTK/VCTK_16k/p277/p277_171.wav,"Yet it is unlikely to be either full, or final."
/data/xuanru/VCTK/VCTK_16k/p277/p277_041.wav,"Two other men, including the taxi driver, were wounded in the attack."
/data/xuanru/VCTK/VCTK_16k/p277/p277_067.wav,I feel I did not have enough time.
/data/xuanru/VCTK/VCTK_16k/p277/p277_139.wav,"On Friday, the headteacher and deputy headteacher appeared at the door."
/data/xuanru/VCTK/VCTK_16k/p277/p277_078.wav,"Painful, but only because it's true."
/data/xuanru/VCTK/VCTK_16k/p277/p277_024.wav,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."
/data/xuanru/VCTK/VCTK_16k/p277/p277_122.wav,It is rubbish.
/data/xuanru/VCTK/VCTK_16k/p277/p277_258.wav,Immediate action must be taken.
/data/xuanru/VCTK/VCTK_16k/p277/p277_195.wav,But she might be.
/data/xuanru/VCTK/VCTK_16k/p277/p277_315.wav,We think all other measures are not exhausted.
/data/xuanru/VCTK/VCTK_16k/p277/p277_463.wav,The consultants report commissioned by the previous Government was not published.
/data/xuanru/VCTK/VCTK_16k/p277/p277_093.wav,It just shows the arrogance of Labour and the Liberal Democrats.
/data/xuanru/VCTK/VCTK_16k/p277/p277_292.wav,Nothing is safe.
/data/xuanru/VCTK/VCTK_16k/p277/p277_452.wav,I got a yellow card.
/data/xuanru/VCTK/VCTK_16k/p277/p277_321.wav,You have to be able to deal with all age groups.
/data/xuanru/VCTK/VCTK_16k/p277/p277_372.wav,Whether his stance is shared by the incoming manager is another matter.
/data/xuanru/VCTK/VCTK_16k/p277/p277_399.wav,Is that possible?
/data/xuanru/VCTK/VCTK_16k/p277/p277_197.wav,It was worth a photograph.
/data/xuanru/VCTK/VCTK_16k/p277/p277_107.wav,I wish I had put on a brighter tie.
/data/xuanru/VCTK/VCTK_16k/p277/p277_115.wav,I am just trying to do my job.
/data/xuanru/VCTK/VCTK_16k/p277/p277_416.wav,The people around me were fantastic.
/data/xuanru/VCTK/VCTK_16k/p277/p277_080.wav,He was at home with his pals.
/data/xuanru/VCTK/VCTK_16k/p277/p277_239.wav,"I should think so, too."
/data/xuanru/VCTK/VCTK_16k/p277/p277_029.wav,The abuse of elderly people was appalling.
/data/xuanru/VCTK/VCTK_16k/p277/p277_379.wav,"Since then, he has played no active part in the company."
/data/xuanru/VCTK/VCTK_16k/p277/p277_030.wav,"There's a story, too."
/data/xuanru/VCTK/VCTK_16k/p277/p277_059.wav,Here's a clue.
/data/xuanru/VCTK/VCTK_16k/p277/p277_325.wav,"Well, it won't."
/data/xuanru/VCTK/VCTK_16k/p277/p277_410.wav,"Feel the air, the space."
/data/xuanru/VCTK/VCTK_16k/p277/p277_084.wav,The guidelines are expected to be finalised before next spring.
/data/xuanru/VCTK/VCTK_16k/p277/p277_229.wav,But it's a subtle process.
/data/xuanru/VCTK/VCTK_16k/p277/p277_222.wav,"However, no further action was taken by police."
/data/xuanru/VCTK/VCTK_16k/p277/p277_220.wav,They must do it.
/data/xuanru/VCTK/VCTK_16k/p277/p277_287.wav,There's a pause.
/data/xuanru/VCTK/VCTK_16k/p277/p277_203.wav,Twaddle is a case in point.
/data/xuanru/VCTK/VCTK_16k/p277/p277_141.wav,I had decided to quit the show.
/data/xuanru/VCTK/VCTK_16k/p277/p277_381.wav,Family liaison officers are now working to support the family.
/data/xuanru/VCTK/VCTK_16k/p277/p277_265.wav,It's a way of life.
/data/xuanru/VCTK/VCTK_16k/p277/p277_448.wav,The whole region is in shock.
/data/xuanru/VCTK/VCTK_16k/p277/p277_404.wav,Whether the High Court will interfere with the sentence is another matter.
/data/xuanru/VCTK/VCTK_16k/p277/p277_109.wav,Children should be given the same amount of rights as adults.
/data/xuanru/VCTK/VCTK_16k/p277/p277_014.wav,To the Hebrews it was a token that there would be no more universal floods.
/data/xuanru/VCTK/VCTK_16k/p277/p277_026.wav,Is this accurate?
/data/xuanru/VCTK/VCTK_16k/p277/p277_065.wav,They are ready.
/data/xuanru/VCTK/VCTK_16k/p277/p277_071.wav,"Over time, with patience and precision, the terrorists will be pursued."
/data/xuanru/VCTK/VCTK_16k/p277/p277_240.wav,There's the mix.
/data/xuanru/VCTK/VCTK_16k/p277/p277_104.wav,I love the Dome.
/data/xuanru/VCTK/VCTK_16k/p277/p277_228.wav,"On the ground, the West Bank was again the focus of violence."
/data/xuanru/VCTK/VCTK_16k/p277/p277_272.wav,It is not a process which can be completed overnight.
/data/xuanru/VCTK/VCTK_16k/p277/p277_231.wav,Attendance at the project is a condition of a probation order.
/data/xuanru/VCTK/VCTK_16k/p277/p277_186.wav,Treasury spokesman Malcolm Bruce is also considered a potential contender.
/data/xuanru/VCTK/VCTK_16k/p277/p277_430.wav,The document argues that culture is at the heart of Scottish society.
/data/xuanru/VCTK/VCTK_16k/p277/p277_146.wav,She died at her home.
/data/xuanru/VCTK/VCTK_16k/p277/p277_106.wav,Our position remains unchanged.
/data/xuanru/VCTK/VCTK_16k/p277/p277_432.wav,"It's been a long, long journey."
/data/xuanru/VCTK/VCTK_16k/p277/p277_164.wav,I will tell you.
/data/xuanru/VCTK/VCTK_16k/p277/p277_177.wav,And she is a successful actor with three decades of experience.
/data/xuanru/VCTK/VCTK_16k/p277/p277_290.wav,What has altered?
/data/xuanru/VCTK/VCTK_16k/p277/p277_217.wav,But she was.
/data/xuanru/VCTK/VCTK_16k/p277/p277_006.wav,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow."
/data/xuanru/VCTK/VCTK_16k/p277/p277_010.wav,"People look, but no one ever finds it."
/data/xuanru/VCTK/VCTK_16k/p277/p277_028.wav,"Their courage, and their honesty, should be respected."
/data/xuanru/VCTK/VCTK_16k/p277/p277_063.wav,It is unique.
/data/xuanru/VCTK/VCTK_16k/p277/p277_301.wav,The letters are going out today.
/data/xuanru/VCTK/VCTK_16k/p277/p277_434.wav,"Last year, it was won by Jack McConnell, the first minister."
/data/xuanru/VCTK/VCTK_16k/p277/p277_423.wav,I am extremely cautious.
/data/xuanru/VCTK/VCTK_16k/p277/p277_343.wav,Both of those promises have already been honoured.
/data/xuanru/VCTK/VCTK_16k/p277/p277_259.wav,It's very nice.
/data/xuanru/VCTK/VCTK_16k/p277/p277_058.wav,No-one has appeared in court in relation to her death.
/data/xuanru/VCTK/VCTK_16k/p333/p333_134.wav,Our idea is to make it entirely Irish.
/data/xuanru/VCTK/VCTK_16k/p333/p333_084.wav,But will they fall in love?
/data/xuanru/VCTK/VCTK_16k/p333/p333_345.wav,He's got a great chance of making it.
/data/xuanru/VCTK/VCTK_16k/p333/p333_195.wav,There was no happy ending.
/data/xuanru/VCTK/VCTK_16k/p333/p333_278.wav,You were the kidnappers.
/data/xuanru/VCTK/VCTK_16k/p333/p333_060.wav,"From our point of view, the player is free to leave."
/data/xuanru/VCTK/VCTK_16k/p333/p333_283.wav,It doesn't appear to be anything too serious.
/data/xuanru/VCTK/VCTK_16k/p333/p333_286.wav,That's why he plays for Scotland.
/data/xuanru/VCTK/VCTK_16k/p333/p333_329.wav,I am not changing my event.
/data/xuanru/VCTK/VCTK_16k/p333/p333_324.wav,I haven't won the world title.
/data/xuanru/VCTK/VCTK_16k/p333/p333_003.wav,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."
/data/xuanru/VCTK/VCTK_16k/p333/p333_335.wav,Eleven events are required.
/data/xuanru/VCTK/VCTK_16k/p333/p333_348.wav,So now you know.
/data/xuanru/VCTK/VCTK_16k/p333/p333_193.wav,The boat was fully equipped with safety equipment.
/data/xuanru/VCTK/VCTK_16k/p333/p333_395.wav,There is no margin for error.
/data/xuanru/VCTK/VCTK_16k/p333/p333_014.wav,To the Hebrews it was a token that there would be no more universal floods.
/data/xuanru/VCTK/VCTK_16k/p333/p333_339.wav,I always said No.
/data/xuanru/VCTK/VCTK_16k/p333/p333_058.wav,"The overall effect is impressive, but distancing."
/data/xuanru/VCTK/VCTK_16k/p333/p333_320.wav,We will just get on with it.
/data/xuanru/VCTK/VCTK_16k/p333/p333_270.wav,Playing in Europe is the benchmark.
/data/xuanru/VCTK/VCTK_16k/p333/p333_382.wav,"Partly, but only partly, this is their own fault."
/data/xuanru/VCTK/VCTK_16k/p333/p333_144.wav,It was important to win the singles.
/data/xuanru/VCTK/VCTK_16k/p333/p333_199.wav,That certainly brought me back down to earth.
/data/xuanru/VCTK/VCTK_16k/p333/p333_185.wav,This area is perfect for children.
/data/xuanru/VCTK/VCTK_16k/p333/p333_172.wav,It's going to be epic.
/data/xuanru/VCTK/VCTK_16k/p333/p333_275.wav,It was a journey into a new life.
/data/xuanru/VCTK/VCTK_16k/p333/p333_240.wav,We are all equal.
/data/xuanru/VCTK/VCTK_16k/p333/p333_055.wav,"No, it wasn't supposed to do that, officials admitted."
/data/xuanru/VCTK/VCTK_16k/p333/p333_251.wav,"However, the appeal judges rejected the argument."
/data/xuanru/VCTK/VCTK_16k/p333/p333_075.wav,"Still, the experience was amazing, she says."
/data/xuanru/VCTK/VCTK_16k/p333/p333_379.wav,This must be kept in total perspective.
/data/xuanru/VCTK/VCTK_16k/p333/p333_316.wav,"Although it was expected, everyone is very, very angry."
/data/xuanru/VCTK/VCTK_16k/p333/p333_194.wav,There was an element of jealousy.
/data/xuanru/VCTK/VCTK_16k/p333/p333_011.wav,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow."
/data/xuanru/VCTK/VCTK_16k/p333/p333_140.wav,No-one else is like Michael Jackson.
/data/xuanru/VCTK/VCTK_16k/p333/p333_388.wav,"They could take the result away from them, couldn't they."
/data/xuanru/VCTK/VCTK_16k/p333/p333_384.wav,We used to keep our business rates.
/data/xuanru/VCTK/VCTK_16k/p333/p333_261.wav,The New Deal will constantly be improved.
/data/xuanru/VCTK/VCTK_16k/p333/p333_034.wav,Gaelic provision continued to be good.
/data/xuanru/VCTK/VCTK_16k/p333/p333_259.wav,You're not going to get hurt.
/data/xuanru/VCTK/VCTK_16k/p333/p333_383.wav,Is that where we are?
/data/xuanru/VCTK/VCTK_16k/p333/p333_241.wav,That is the key message.
/data/xuanru/VCTK/VCTK_16k/p333/p333_170.wav,They won the trophy in the Hoops.
/data/xuanru/VCTK/VCTK_16k/p333/p333_374.wav,I'm just looking to take my chances.
/data/xuanru/VCTK/VCTK_16k/p333/p333_052.wav,This is the same old story.
/data/xuanru/VCTK/VCTK_16k/p333/p333_304.wav,It is a very special city.
/data/xuanru/VCTK/VCTK_16k/p333/p333_036.wav,It's a policy which has worked for us.
/data/xuanru/VCTK/VCTK_16k/p333/p333_183.wav,The same goes for personnel.
/data/xuanru/VCTK/VCTK_16k/p333/p333_123.wav,"Martin Johnson, the England captain, was back, and commanding."
/data/xuanru/VCTK/VCTK_16k/p333/p333_179.wav,It is a job creation scheme.
/data/xuanru/VCTK/VCTK_16k/p333/p333_135.wav,Treatment is not an issue with these people.
/data/xuanru/VCTK/VCTK_16k/p333/p333_149.wav,We actually haven't managed to meet demand.
/data/xuanru/VCTK/VCTK_16k/p333/p333_355.wav,We have obviously got some work to do.
/data/xuanru/VCTK/VCTK_16k/p333/p333_222.wav,You'll get on like a house on fire.
/data/xuanru/VCTK/VCTK_16k/p333/p333_089.wav,"In just a fortnight, however, everything has changed."
/data/xuanru/VCTK/VCTK_16k/p333/p333_326.wav,It's fantastic to have finally won.
